property_id,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,target
2661,1.189310095,-0.616015863,2.365728211,1.862006253,-1.267155829,0.573917807,1.194112575,0.134774428,0.109973053,0.235139754,0.132856519,0.529707101,-0.98177371,-0.175181038,-0.933973037,-0.113179337,0.89920078,95
2662,0.229422863,-2.385900817,-0.9989836,1.036067679,-0.602675898,-0.68990488,0.391054595,-0.164622628,-0.005330208,-0.306280783,-0.492195164,-0.310490816,0.252048189,0.498106132,0.932977025,-0.923440067,-1.127209443,39
2663,-1.188545209,-1.364052475,0.827633071,0.232816836,3.36525322,-0.717389723,3.3735001,0.397870544,-0.13768883,-0.298965612,-0.382729093,-0.020524792,0.749051847,0.357642988,0.886657715,-0.153794042,0.400430939,460
2664,0.455446367,-1.467998352,1.781908721,3.215692957,-0.316032883,0.488253057,-0.946746167,-0.218653191,-0.259677924,0.556184113,-1.256633604,0.824853741,0.028208361,-0.644684993,-0.100330956,1.008362604,-0.846086759,119
2665,-0.904989675,-1.177911654,0.008199344,-0.718325733,0.310028824,-0.074260309,-1.533214022,-0.082438783,0.182838246,-0.098362895,-0.368722778,0.482554955,-0.10792371,0.321372127,-0.432932371,0.198531983,0.16133267,49
2666,-1.255405518,-1.230307285,0.676188596,0.93074297,0.048940913,0.577530158,-1.112527535,-0.265471546,-0.134416869,0.392239829,-0.994324251,0.465903046,0.593370134,-0.935369397,0.021068078,0.209022157,0.268505731,54
2667,-1.969792513,-0.381931619,0.217306481,-1.243140121,-0.380436788,-0.092999854,-0.820584972,-0.131805335,0.056348714,-0.415948818,-0.667784707,0.680748264,-0.876134788,2.160049726,0.13341885,0.058589861,-1.06529099,50
2668,4.181159935,1.53074934,2.090784957,0.956918251,-0.279402523,0.29840269,-1.429266991,-0.574835068,-0.835255091,0.754372775,-0.607207664,0.456121142,0.063396474,-0.02989722,-0.205837975,-1.270983653,-0.284020355,55
2669,-0.674218615,1.276782649,1.385967269,-1.807289223,0.746225026,-1.123581375,-1.303906883,-0.389496387,0.3801815,0.445267156,-0.366559186,1.059155839,0.131420566,-1.280181509,-0.233171216,0.023516871,-0.713720952,43
2670,-2.391310197,-1.151958424,0.537848311,0.931072466,-0.124678026,-1.385123371,-0.780754593,-0.511012419,0.075784785,-0.201761446,0.471219412,-0.402343447,0.724578657,-0.377174301,0.065456966,-0.165855357,-0.891848452,55
2671,-1.115041053,-1.341241845,0.45443206,-0.421568995,2.043489913,-0.947585587,-1.090328972,-0.769219246,-0.291635442,-0.047453127,1.383503594,-1.042373871,0.099848296,0.328199948,0.210303509,-0.932987656,0.499408151,88
2672,-1.177901734,-0.835334886,0.206216736,1.013616359,-0.103613221,0.473329712,-0.481109617,-0.712165557,-0.2727639,0.184803139,-0.675907649,0.187839413,-0.244029372,0.441122194,0.601599968,-0.022482134,-1.126261492,79
2673,-1.283653711,3.920447694,-2.390566589,-0.893258731,-0.218162055,0.508445237,-0.864159897,-0.278365803,0.417032213,-0.569235778,0.049144483,-0.694040204,-0.073743892,-0.165161315,1.458307418,-0.286248729,0.08549471,66
2674,0.586131567,3.511298694,-2.976881827,-0.534822641,-0.547577832,0.311608927,-1.109939394,-0.140094747,0.509902881,-0.074186485,-0.653533633,0.348749522,-0.185377401,-0.705550711,1.30424723,0.85217158,0.756865048,89
2675,-0.817475448,3.877268554,-2.507240529,-0.803477251,-0.041457327,0.199295223,-0.732902845,-0.22069617,0.485360999,-0.321562554,-0.294902103,-0.234039163,-0.082837863,-0.358619111,1.543500575,0.299851825,0.436555094,49
2676,0.92932793,4.565014343,-0.964977242,0.504605788,-0.457644572,1.22612579,-0.286579617,-0.178721115,0.02338098,0.117907986,-0.655811604,-0.024131423,0.567525781,-1.639949642,1.076843053,-0.599873363,0.563638291,40
2677,-0.911456082,3.966685334,-2.31230664,-0.584126736,-0.461165494,0.307070355,-0.930792104,-0.246522959,0.476649897,-0.32585388,-0.283735868,-0.284900845,-0.121852434,-0.419011952,1.518780067,0.199497023,0.277255109,40
2678,-0.093550619,5.748231527,1.885357584,3.286858925,-1.172538923,-1.12598627,-0.166917392,0.820722687,0.432964797,-0.2521185,0.116972491,-0.0234465,0.452691594,-0.87226985,0.079361459,-0.590782374,1.584614861,30
2679,0.685535908,6.147629318,4.035356035,5.755047639,-2.490915032,-0.785362297,0.142068849,0.22880147,-0.421494693,0.274586078,0.217145613,-0.672091236,0.034506196,-0.504122597,1.321399294,-1.224279778,3.09128558,25
2680,-0.675955852,-0.744440374,-0.997733239,-1.071584741,1.185835062,-1.001077381,-0.388458524,-0.594715191,0.343610961,0.615083443,-0.63266969,0.448484626,0.419739982,-1.11152578,1.22528564,0.711959748,-0.246727221,35
2681,0.468676041,1.491536738,-4.438302625,2.128901902,-0.191699715,-2.110456188,-0.30082751,-0.382943114,0.781367495,0.307896612,1.87499817,-0.318804184,-0.808900207,-0.781127743,-0.495954128,0.66410936,0.721652749,50
2682,2.309835454,0.971928955,0.508981624,-1.206609157,1.669496211,-2.097487923,-1.330855241,1.553608934,-2.098671379,2.562536081,-1.929809205,-2.781889279,-2.756831359,0.967357467,0.540392374,0.70967947,-0.506780852,129
2683,0.629160742,-1.272412139,-0.002015296,0.324290367,0.038074933,0.850432979,0.653988011,0.386520174,-0.088452246,-0.49041014,-0.626838602,-0.01473324,0.576393332,-0.101869815,0.377008175,-0.382593413,0.199222948,105
2684,-1.233166933,-1.460714831,-0.525765593,-0.44173683,-0.631461267,0.881553178,0.644088765,-0.182739287,-0.642320794,-0.443424105,-0.293780894,-0.889421979,1.551523831,0.2812276,-0.338730787,-0.387706036,0.168359196,65
2685,-0.172904813,-2.699250382,-1.001271989,0.241110937,0.387006774,0.163331326,0.591815463,-0.524585133,0.225744155,-0.065509364,2.025812113,-0.776567043,-0.66944405,-0.377213884,-0.749473774,-0.653980015,-0.290849597,50
2686,-2.35218186,2.5985027,-1.61544464,3.323467603,0.492705928,0.868144502,-1.1238645,-0.08972278,-0.705577902,-0.10577727,0.464087898,-0.806799159,0.638539857,0.372826517,-0.754224986,-1.389937809,1.206139453,200
2687,0.652499855,1.037798617,1.832379411,-2.149215867,-0.703845133,1.625713846,-0.033154123,0.491031253,-0.146399117,-0.028611003,-0.887630047,0.514782336,0.769113736,-1.280749963,0.051781834,-1.111941608,0.162068634,65
2688,-0.453093519,0.873360971,1.02646654,-2.369893375,0.087417172,0.511200747,-1.151149468,-0.746560559,-0.40181892,0.612232473,-0.92696081,1.104374161,0.074510532,-0.326275996,0.205320213,-0.528360314,0.635335358,88
2689,3.634451425,-3.405540354,-2.236498448,1.591162544,-0.948448834,-0.020641212,1.043537168,-0.820702824,-0.34006999,0.581692069,0.287053801,0.768439857,-0.930833167,0.349518578,-0.057973352,0.151029344,0.929306781,40
2690,0.146196821,4.287584723,-1.724894453,0.076138357,-2.206442063,0.995371026,0.97007791,-0.372498777,-0.738784002,-0.058620045,-1.02170299,-0.188714892,0.812576542,0.073181306,1.511086264,-0.420264121,-0.010650215,138
2691,-1.676155561,1.93715145,-0.980789648,2.395410966,0.265775379,0.85366646,0.623932327,-0.435024624,0.050136342,0.671290154,0.27656212,0.578469668,-1.068066447,0.091255073,-0.970234295,1.142507489,-0.305032412,65
2692,-1.973188723,-0.398746932,0.790189498,-1.094210968,3.245069694,-1.286387196,0.352576382,0.331926219,0.26275671,-0.587122049,0.606730725,-0.252790598,0.903860413,-0.01444474,-0.426522514,-0.292666622,-0.385951436,80
2693,3.646937268,0.467874464,1.254530694,-1.462828787,0.575857982,-0.045659547,-0.126461928,-0.057381719,-0.284082444,0.899336145,-1.613645035,1.989109223,0.34430605,-1.109491489,-0.094002611,0.044819421,1.20857054,109
2694,-0.25749331,-2.621614756,-1.242332917,0.336870469,0.226803304,-0.527436534,-0.687121239,-0.578582113,-0.032170816,-0.413286872,0.387026443,-0.511785343,-0.234774971,0.672922181,0.614911066,-0.552504758,-0.511802945,40
2695,-0.717379621,-0.517384049,2.319467223,3.350893027,-2.437487717,-2.134835209,-1.188816966,-0.321964514,-0.075718573,0.502655598,0.332804531,-0.050383753,0.535216161,-1.084164325,1.05970817,-0.536814923,1.031494496,75
2696,-1.735625395,-1.421360716,-0.134443693,-1.848648944,-1.430813609,0.323344624,1.635692697,0.524983436,-0.362108942,-1.35122319,0.005589989,-1.740930388,2.178132434,0.650662208,-0.295296586,0.185810319,0.381819261,18
2697,-1.39666277,-1.67963392,-1.897249842,0.870728876,-1.792208974,0.780159376,1.297292549,-0.455267171,0.412723991,0.583692469,-0.185042213,0.698754046,-0.692758616,-0.849821531,0.192894185,0.585905249,0.279126678,40
2698,-1.275168038,-0.322486533,0.49235242,-1.944749486,2.685365216,-2.153424803,0.467546238,2.396722973,-1.319929298,2.337671353,-2.131370383,-2.261207722,-2.24768359,-0.529838655,0.361122191,0.421984137,0.472205053,250
2699,-1.842976705,-1.863642402,-0.317815328,-0.570034079,0.829650501,-0.415100538,1.197170186,0.280404156,0.211707564,-0.825900086,0.363327677,-0.625932115,0.362871413,0.496806064,0.481930693,-1.066302334,-0.030019159,75
2700,-1.041238473,-1.105267035,1.136831955,2.338362486,-0.687112528,-1.097519428,-1.244269647,0.495136128,0.3217522,0.256624351,-0.238148621,0.763245295,1.039386457,-1.54750754,-1.410999182,-0.66693244,-0.15674855,86
2701,-0.684768263,-0.157354347,0.495455517,-2.009270406,1.166152502,-1.130570358,2.268782677,-0.504216496,0.030512882,0.687577006,0.530242065,0.500072143,-0.209038252,0.121647855,-0.229626822,0.984589355,0.424048136,40
2702,-1.205597914,-1.007673267,0.151425948,-0.656073929,3.262240249,-1.418621883,2.549793723,0.117727851,0.538282584,0.447631665,0.789184798,0.358233219,-0.587319724,0.304847476,-0.428347024,1.12171052,0.222095294,45
2703,0.297389593,0.515514102,0.559488034,-3.552879819,-3.463469981,-0.012840547,1.410023112,-0.825972519,-0.318438792,0.568667182,-0.434532702,0.277751168,0.576891033,-0.9134926,0.671666719,0.80502066,0.618226052,165
2704,0.241535142,0.524602302,1.121597711,-3.173270447,-0.713331905,-0.562652705,-0.769200078,0.598911415,0.89401707,-1.044991856,0.422780806,0.300574013,-0.175536792,-0.288586849,-0.361522761,-0.518516412,-0.483999813,50
2705,1.659545598,-0.076697584,0.903521041,-2.578793172,-0.33680181,1.318871649,-0.336822691,-0.108896197,-0.025882092,-0.295168423,-0.419436923,0.737470242,-0.16041747,-0.579040434,0.306688037,-0.112039918,0.913340716,175
2706,-0.501160341,0.868919555,1.589148892,-3.174983762,-0.344701891,-0.610171725,-0.780279843,0.69704643,0.918472529,-1.389968391,0.726605646,0.176489796,-0.565142619,0.678974971,-0.803252164,-0.651346344,-1.294170301,200
2707,3.544657889,-2.118394206,-2.142357026,1.419788514,-0.763413451,-0.571768675,-0.587625171,1.083495572,0.426363508,-0.223178825,-1.194086197,1.947832243,0.156768825,0.629833882,-1.299519639,0.613769467,-0.180088242,39
2708,1.465693681,0.062389141,-0.27487991,-0.849009768,-0.455177043,-0.216369377,-0.83621207,0.497457366,0.31158123,-0.400831884,-0.698296502,1.132610237,0.108561187,0.538266359,-1.03437906,-0.405098906,-0.650123684,35
2709,-1.293885549,3.397910722,-1.292224712,1.555698014,-1.150163307,0.000799504,1.608445803,1.402271374,0.675247462,-1.423002822,-0.380588712,-0.426469975,1.133101711,-0.572360203,0.017479927,-1.107489418,-0.571703502,109
2710,-1.121041083,-1.787118463,1.15549593,2.075349648,-0.514785761,0.918992605,0.216691279,-0.868743101,-0.277531366,0.749781667,1.318576742,-0.073483596,-0.583287507,-1.267331161,-0.644950065,-0.04971307,0.011597833,179
2711,-2.272010301,-1.25058588,0.086593698,0.134552485,1.90033316,-1.290348132,-0.115629402,-0.284676237,0.088432677,0.197762586,-0.218762922,0.353614639,-0.043994579,0.680207854,0.102840058,0.00858956,-0.08334036,75
2712,-1.445951268,-2.50070162,-1.611207901,-0.430020787,-1.448395567,0.851095229,2.043067951,-0.993373434,-0.687637282,0.308822193,0.605100313,-1.008220032,1.008800746,-0.260898703,-0.518982922,1.533157099,-0.061586145,100
2713,-1.634327003,-1.367353058,0.006091144,0.036637141,1.054863522,0.52781099,-0.588932013,-0.222619528,-0.41651022,0.231658504,-0.09255824,0.000532357,0.927892093,-0.507508643,-0.697048421,-1.346742917,0.63893068,80
2714,-1.136527607,0.411015298,-0.30568233,-2.888838775,-2.349760238,0.329144471,1.68579873,-0.24143007,0.635653695,-0.129381588,0.21979871,0.348183797,-0.979497277,-0.143145427,0.818378645,-0.66683616,-0.065811705,49
2715,-1.422701958,-2.214009727,-1.316684894,0.214120147,-1.460732318,-1.659668359,-0.178295374,0.58077455,0.962376951,-0.982854322,0.316231355,-0.412139224,0.370930137,-0.404644232,0.484553218,-0.281335553,0.416639696,35
2716,-1.214870446,0.717346554,-0.731220166,-1.441152291,-0.612958934,-2.120081271,-0.953264611,0.113748429,0.808443669,-0.202252702,-0.279989434,0.263055767,0.503702457,-0.122281974,0.169536583,0.894822887,-0.679303812,45
2717,-0.898441865,-0.529115909,-0.683142931,-0.869670041,0.110635563,0.96494276,0.72132577,0.732412469,0.273733558,-0.261043132,-1.460969286,1.2871118,0.149019745,0.323056528,-0.930369826,-0.212613266,0.643094104,40
2718,2.034798546,-0.445950619,0.21304,-1.185496927,0.667792523,0.447547229,0.620788625,-0.272513066,-0.329988908,-0.199066714,-0.403354159,0.203639192,0.261315707,0.061639818,0.637473924,-1.000575443,0.169409996,59
2719,-0.348817078,-2.412845299,-1.725945888,0.42476473,-0.561696234,-0.839970473,-0.306393767,-0.380284057,-0.058267314,0.200331308,-0.776831796,0.385612358,0.327193861,0.165145993,0.730444503,-0.39352091,-0.157061202,47
2720,-0.847133588,0.875643302,2.139502908,1.4997762,0.312674509,-1.12979391,-0.436514843,-0.951844825,-0.64420451,0.777882753,0.256269211,0.008196049,-0.153108033,0.371095613,0.939426098,-0.868068272,1.634143563,60
2721,-1.469774336,-2.039326909,-0.577351223,0.475382236,0.062562349,-0.685986736,-1.862685952,-0.790692203,-0.103423029,0.432669427,-0.36689248,0.319933599,-0.177197001,0.125003662,0.476732876,0.406349369,-0.434299351,25
2722,-0.746364955,-1.633709941,0.531450721,2.309757586,-1.421604326,0.302501537,0.624093595,-0.966237784,0.002492822,0.875141144,0.352203204,0.886430902,-1.392649835,-0.164389361,-0.148126789,1.127126138,-0.331250594,40
2723,-1.475526344,0.417858122,3.071601412,0.829296222,-0.340369792,0.404752013,-0.309418769,-0.468051571,-0.249361829,0.440012309,1.759343832,0.153354068,-1.830318125,1.064454667,-1.734542296,-0.124815822,1.75778783,79
2724,-0.721964891,-0.424242405,0.781563302,-0.644250494,1.674088198,0.671590206,-0.519289286,0.180107396,-0.168604088,0.08725113,-0.628123716,0.755905369,0.379277391,0.102886399,-1.075426771,0.041331555,0.795331805,60
2725,-0.704888746,-0.016768775,1.207732426,-0.82634731,3.924782473,-0.650022971,1.406511499,0.445654185,-0.062131619,0.406274884,-0.869120739,0.91076394,0.839163923,-0.170688366,-0.25606605,0.648057169,1.385724005,70
2726,0.235686678,2.449305227,-2.341082347,1.357422632,1.064807249,1.328990873,0.942688165,-0.034335146,0.103771276,0.312127414,0.73394647,0.119840732,-0.317525878,-1.149700666,-1.229920216,0.294924483,1.016779965,34
2727,-1.427329565,-1.390990933,-1.141684389,0.342233429,0.406309322,-1.552131753,-2.621712568,0.7079155,0.446231556,0.414191181,0.523340055,0.701193918,1.004029203,-0.858346841,-1.470795692,-0.390173196,0.259144293,49
2728,4.648994277,-0.458032319,-0.507252489,-2.608417795,-2.109785759,-1.257545254,0.793497379,-0.101031892,0.954211483,0.024431797,1.093408641,0.63343098,-0.446813113,-2.13369364,0.187353224,-0.288229339,-0.256804214,30
2729,0.618262442,0.808686209,1.464466271,-2.597759229,-2.577309537,-0.847664935,1.009871882,-0.066123943,1.139413863,-0.411486644,1.483276269,-0.13919001,-0.603992936,-2.158877763,0.529945809,-0.674464453,-0.794683302,45
2730,-0.647414498,-1.024969916,0.229221793,2.455853058,-1.446506465,-1.044171006,-0.397330337,0.526558418,0.302157206,-0.024436565,-0.445602055,0.595952289,0.856564018,-0.591740652,-0.409157853,-0.636844647,-0.322525966,192
2731,-0.797500119,0.842337362,1.776223462,-1.574891411,-1.4461543,0.57452211,-0.333956994,-1.199463058,-0.943485062,0.323210312,-0.678065154,-0.782481649,1.450278087,-0.550883523,0.886807809,0.605766811,-0.406314743,30
2732,2.353898367,-0.302800514,1.587230942,0.104682087,-0.16753994,0.436696531,-0.067377399,-0.446609018,-1.14772561,0.503955404,-0.941648015,0.077319438,1.621027227,-0.080174275,-1.302917776,0.434268407,-0.236499667,50
2733,-1.000008039,-2.018951195,0.761190311,1.302084575,-0.732246371,0.696092149,-0.00910218,-0.498896192,-0.839359898,-0.12901017,0.113738783,-1.405665657,1.972160641,-0.813831394,-0.267970118,0.887325592,0.341251842,38
2734,-0.433767734,-0.012864903,-0.192633882,-2.407285755,0.245092029,-3.005917843,-2.693860138,-0.378095108,0.564265268,0.003668534,1.074209455,-0.387357033,0.820093644,-0.861960524,-0.324007625,-0.67212119,-0.340558192,38
2735,0.572173505,-1.184122135,-0.491252603,-0.200847326,0.029615577,-0.865935327,-1.842957081,-0.493466585,-0.591718498,0.606720215,0.566001803,-0.145748389,1.52005811,-1.045110169,0.352306445,-0.67082663,-1.268884367,99
2736,0.109866872,1.043793484,0.868000061,-1.895180011,-0.196044183,1.063164816,-0.642532606,0.213109513,-0.408732123,0.2672314,-1.138773974,1.80205448,-0.395885715,1.311335901,-1.086409779,-0.692129981,0.027053475,60
2737,0.383454814,1.45021567,3.101263177,-1.054141966,-0.662014889,1.330698447,-0.22516773,-0.03873256,-0.732487256,-0.2718031,-0.401669566,-0.524598247,1.013713546,-0.149788507,-0.265883024,-1.061167736,-0.497354443,29
2738,-1.603967223,3.093727514,-0.845325682,2.230946908,0.584979173,1.356625901,-0.074402289,0.409935131,-0.250388256,-0.329508181,-0.152277195,-0.490795877,0.829666747,-0.477048445,-0.504187486,-0.805275674,0.297142592,50
2739,-1.003777081,4.391328531,-0.672664951,0.483214356,1.870113432,0.87053922,0.803401365,0.204470048,-0.238320303,-0.116893392,-0.273330088,0.053753599,0.213180761,0.091307846,-0.129971242,-0.637058698,0.090588829,38
2740,-2.394803481,-0.901671609,0.212816183,0.011087681,2.559669046,-2.049371559,-0.186108452,-0.520904262,0.08531809,0.510453111,0.228972115,0.196376689,-0.156072203,0.479836131,0.480688139,0.223198229,0.980171802,160
2741,-0.986788797,-1.208577454,-1.511320139,-0.367273676,-1.563257045,-1.252048264,-0.632104496,-1.372510658,-1.584800015,0.677023028,-0.687093459,-1.237400998,2.636095503,1.613477738,-0.984266238,3.825187165,-0.306941756,25
2742,-0.219169466,-2.78149501,-1.732602514,0.116575661,-0.225455481,-0.621777284,-0.208511493,-1.389712721,-0.004441679,0.762564173,1.337522767,-0.398182664,-0.491596241,-0.802230434,0.147738445,-0.616692619,-0.264663588,77
2743,-2.280252701,-1.030550729,1.202057546,2.333908953,-0.886343671,-0.282865277,-1.078087467,-0.723529355,-0.45468599,0.278104293,-0.053290279,-0.579338569,-0.065261796,0.341498213,1.173125143,-0.191932696,0.600729388,67
2744,-1.239815089,-1.483734237,0.14869941,-0.341857831,-0.09994564,-0.142662728,-0.529768294,0.332225387,0.002353828,-0.938659789,0.7314199,-0.983454178,1.578683135,-0.358709054,-1.517309747,0.342445421,-0.47613716,50
2745,-1.027910254,-1.147754354,0.964685573,1.197883039,0.364149087,0.546454561,-0.113235761,-0.839781151,-0.288787167,0.95614884,1.127649331,-0.016937082,-0.379257326,-1.168262784,-1.231624169,-0.378461849,0.954751921,79
2746,-1.333179569,-1.792260642,-0.075228728,1.3108374,-0.052218511,0.232945747,-1.121835149,-0.239463544,-0.276046655,0.008090828,0.163053476,-0.353942361,0.137622784,0.072659535,-0.007164161,-0.126085081,1.734202511,85
2747,0.359382581,4.3979487,-1.496639103,0.391323649,-0.800702202,0.819209352,0.346029971,-1.557217157,-0.45605384,1.298198549,0.715979707,0.156107802,-0.784003607,-1.465945263,1.033870874,-0.146048876,0.014645504,72
2748,0.509181878,0.135379451,2.584703679,0.078692912,0.801043969,0.665781026,-0.433426591,-1.023186941,-0.590497697,-0.033802076,0.199233453,-1.025784578,0.400554563,-0.592999463,1.568560546,-0.629048825,-1.30432542,52
2749,3.384301093,-0.508451526,2.212383739,1.008734759,0.990614453,1.096244393,-0.417278572,0.079696628,-0.63953692,-0.401139812,-0.171944197,-0.334697879,0.606534174,0.264590668,-0.571021271,-1.181872644,-0.96253626,150
2750,3.013084951,-1.019674149,-0.452364978,-2.719018065,1.41755473,1.613644857,-0.849021847,2.569369351,-1.92332371,1.588871165,-1.71497181,-3.012887658,-1.217397867,-1.343997711,-1.472565435,-2.011941432,-0.732109052,75
2751,2.651217919,0.654423997,4.571889596,2.066558738,1.205957541,0.300273943,-0.145512142,0.052344613,-0.521772133,-0.288710138,0.119240395,-0.884090253,0.18125774,-0.203839424,0.350545805,-0.300219882,0.188846098,50
2752,0.649792311,3.017606484,-1.329282292,-3.424291449,-3.82092621,-0.938218727,1.606010119,-0.646571066,-0.618330064,-0.212670502,1.070063133,-1.509415717,2.226127052,-0.264037586,-1.34324082,2.540605221,-0.333764661,105
2753,0.318360287,-0.133149017,2.468049452,-0.060161244,2.812498216,0.579145766,-0.33815404,-0.147165456,-0.607242191,-0.096303592,0.595434835,-0.445110887,0.534471454,-0.170908785,-0.303411598,-0.758256377,0.147895743,50
2754,0.607771597,-1.345283321,-0.326258982,-0.468712253,2.253369953,0.486304648,-1.324010176,-0.779848619,-0.621368599,0.130629606,0.246724252,-0.288274692,0.483222057,0.150356614,-0.21669006,-0.818226359,0.086532614,70
2755,-0.492143563,-0.031452183,0.573219888,0.13571042,-1.529426318,0.347391336,-0.222779977,0.137066299,-0.141950794,-0.080545892,-0.749072799,0.662810231,-0.518478441,1.139418538,0.897521425,0.233265938,1.193937348,110
2756,-1.451160078,-0.25487472,1.311876206,-1.126404376,1.417934355,-0.76308282,0.95167146,0.82265905,0.721223766,-0.99268854,0.423099029,-0.280292804,0.784780629,-0.641117687,-0.104431418,-0.274391242,-0.626587523,79
2757,-1.808090388,-1.058139767,-0.656159396,-0.125200991,-0.936588153,0.956841791,0.855314576,-0.231829394,0.305427198,0.503337851,-0.246263306,0.964077801,-0.555980675,-0.53065299,-0.851786389,0.38051849,0.603808822,95
2758,0.770462082,0.666007123,1.357319409,-1.624313875,2.549465327,-1.653107468,1.059702833,-0.140878244,-0.036750276,0.4932845,-0.35691799,0.426374251,0.475311381,-0.286232063,1.072500322,-0.096598094,0.348337992,40
2759,-1.473288731,-1.416907692,-1.73337379,0.667741226,-1.254872499,-0.529319515,-0.345613036,0.075259324,0.441572042,-0.102041832,-1.049804006,0.638054826,-0.330301699,0.795045773,0.578886055,0.411700195,-0.376067064,60
2760,-1.356538432,-1.319850444,-0.60299004,0.041798447,0.331397314,0.193289286,-1.383935256,-1.098009566,-0.658720467,0.445327978,-0.231554222,-0.185625506,0.617422937,0.078896167,0.766957933,-1.100221526,-0.097660989,52
2761,0.506681372,1.668788391,-0.108750229,-3.706454245,-2.706448848,-0.22818573,-0.074085261,-0.807062679,-1.084898819,0.107726514,-0.86427314,-0.556317768,1.654170963,1.551105663,-0.099628931,2.28533652,-0.247722722,150
2762,1.289076658,-0.258241695,1.30129074,-0.120026628,4.274692157,-1.324134332,3.075678225,-1.020427501,-0.057833058,1.105470828,0.659432835,0.596419616,-1.068744681,-0.129527965,1.002402109,1.895107002,-0.215173785,80
2763,-0.364934516,-0.044552775,0.644303342,-2.543742405,-1.735727057,-3.160082734,-1.173812205,0.171977644,0.119552349,-0.435503404,0.709619446,-0.864570436,1.411191,0.545137952,-0.817296897,0.867957373,1.082970235,140
2764,0.800692838,3.525977224,-2.175859904,-1.275055551,-0.724616546,1.569311069,1.470498249,2.305335572,-2.246715084,2.00770253,-0.832561794,-3.686767284,-1.43006387,-0.971455408,-2.275174584,-0.075619068,0.289448696,90
2765,1.757387866,-0.321220516,0.686011108,-3.180274253,2.676345205,0.118520079,2.165788805,3.301127596,-1.534740936,1.137655742,-1.761235418,-3.146053236,-1.363645993,-0.935421118,-0.113670994,-1.418412746,0.781056919,75
2766,1.565464765,-0.520870619,0.657124984,-2.43612093,2.137660723,0.760548441,1.976539482,0.665313495,-0.106158229,-0.830302042,0.001001923,-0.243305902,0.932644266,-0.191177607,0.081244113,-1.589087068,0.85105415,40
2767,2.457278106,1.108010915,0.250228562,-2.096404613,-1.716524461,-1.594471521,0.049233263,0.18926944,0.755993455,-0.588990567,-0.176843305,0.20846741,0.183991119,-0.73844407,1.353707091,-1.088489852,-0.758671358,50
2768,0.938956757,1.314165915,0.283989887,-2.799516018,-1.674580866,-1.012852088,-0.339279383,0.238875384,0.83153146,-1.035112029,0.098511858,0.040055744,-0.259728617,-0.007014794,0.985278981,-1.055781142,-0.846476094,130
2769,3.10397233,-2.815976891,-1.067050828,1.807306352,0.515252912,0.789993588,0.620275357,0.538923592,-0.1395316,-0.297179909,-0.943139891,0.596982419,0.567550776,-0.074662315,-1.022564635,-0.508532669,-0.130575227,159
2770,-2.095504355,-1.923316954,-0.527980229,-0.158426284,0.476263929,-1.459161612,-0.980107887,-0.154499177,0.59405678,-1.031403933,1.387425141,-1.161150423,0.148031068,-0.026734588,0.270384428,-0.614447129,-0.925337697,185
2771,-1.179998499,-0.331645625,0.650992071,-1.591221929,2.657092323,-1.639883201,2.520048175,1.122422858,0.636814554,-0.139699894,-1.076413549,0.771425394,1.049888454,-0.377246941,0.443872299,0.1459861,1.603735729,60
2772,-1.327469229,-0.053185353,0.9282967,-1.28722489,4.675015661,-3.995093086,3.403763225,1.583599514,1.342341644,-0.098051632,-0.610291769,0.848320757,1.502995721,-1.185347339,0.378258776,0.958433306,1.353135411,127
2773,-1.457605974,-1.827707547,-0.943261849,1.29383518,-1.014944713,1.679577154,-2.109766164,5.574637698,-2.312172219,4.028922486,4.722082335,3.175478284,2.976770151,0.584296565,3.973093768,0.642523045,-0.247479053,129
2774,-0.286524313,3.5119155,-0.639147581,2.040266149,-0.71139549,1.684601302,0.922578496,0.050766964,-0.179641037,0.391033593,0.359814519,0.707468548,-0.583073587,-0.677528586,-1.521452648,-0.280592038,0.453082666,63
2775,0.436319242,7.22858336,9.414881639,12.4180464,-7.211842603,-5.023206534,1.081206177,0.673406124,-0.56032925,-0.021063848,3.882515964,-1.941571471,-3.000099041,2.581318975,0.501236091,-1.503507441,8.414127155,49
2776,-1.318901879,-2.076217487,0.04341038,0.862666975,0.816634787,1.122118275,-0.878177871,0.113136056,-0.216589224,-0.146706699,0.009597154,-0.138510736,0.675582374,-0.558609539,-1.041494754,-0.443862153,0.483211278,110
2777,-0.33814391,-2.486207112,-0.22031777,1.007968617,-0.024675672,-0.528928504,-0.312070681,-0.539918418,-0.024857558,-0.401853277,0.539885692,-0.82993679,0.03002385,-0.011882234,0.982879088,-0.514651754,-0.703244764,120
2778,5.041606827,-0.705890972,1.307735775,1.160463735,0.517078838,0.562220103,-0.966734944,-0.807232902,-0.777465626,-1.037712424,0.61464916,-0.739551891,-0.921606494,1.949961417,0.384520959,-0.718960918,-1.036925661,50
2779,-1.273397126,0.589362134,0.674513845,-2.467011682,-0.486594505,-0.170012366,-1.455258573,-0.652457943,-0.36286393,0.119618025,-0.242342103,0.356488126,-0.027276064,0.818387692,0.017980424,-0.954778976,-0.126302552,72
